,MealType,Title,ImageUrl,Ingredient,DetailUrl
8,dessert,Keto Buckeye Cookies,http://cdn.ruled.me/wp-content/uploads/2014/03/BuckeyeCookies-700x350.jpg,2 1/2 Cups Honeyville Almond Flour // 1/2 Cup Peanut Butter // 1/4 Cup Coconut Oil // 1/4 Cup NOW Erythritol // 3 Tbsp. Maple Syrup (recipe here) // 1 Tbsp. Vanilla Extract // 1 1/2 tsp. Baking Powder // 1/2 tsp. Salt // 2-3 Chocoperfection Bars (or 3-4 Squares 90%+ Dark Chocolate),http://www.ruled.me/keto-buckeye-cookies/#disqus_thread
9,dessert,Chocolate Covered Maple Pecan Bacon,http://cdn.ruled.me/wp-content/uploads/2014/03/ChocolateMapleBacon1-700x350.jpg,13 Slices Bacon (Thick Cut or Regular) // 2 Tbsp. NOW Erythritol // 1 Tbsp. Maple Extract,http://www.ruled.me/chocolate-covered-maple-pecan-bacon/#disqus_thread
0,dessert,Spinach Shamrock Latte,http://cdn.ruled.me/wp-content/uploads/2014/03/ShamrockShake-700x350.jpg,"1 Cup Strong Brewed Coffee // 3/4 Cup Coconut Milk // 1/2 Cup Pumpkin Puree (I use Libby’s) // 2 Handfuls Spinach (90g) // 2 Tbsp. Butter // 2 Tbsp. NOW Erythritol // 1/2 tsp. Vanilla Extract // 1/2 tsp. Cinnamon // 1/4 tsp. Ginger // 1/4 tsp. Cardamom // 1/4 tsp. Allspice // 10 drops Liquid Stevia // 2 Handfuls of Ice // Optional: 1/4 Cup Whisky, Bourbon, or Scotch",http://www.ruled.me/spinach-shamrock-latte/#disqus_thread
1,dessert,Maple Pecan Keto Muffins,http://cdn.ruled.me/wp-content/uploads/2014/03/MaplePecanMuffins-700x350.jpg,1 Cup Honeyville Almond Flour // 1/2 Cup Bob’s Red Mill Golden Flaxseed // 3/4 Cup Pecan Halves // 1/2 Cup Coconut Oil // 2 Large Eggs // 1/4 Cup NOW Erythritol // 2 tsp. Maple Extract // 1 tsp. Vanilla Extract // 1/2 tsp. Baking Soda // 1/2 tsp. Apple Cider Vinegar // 1/4 tsp. Liquid Stevia,http://www.ruled.me/maple-pecan-keto-muffins/#disqus_thread
2,dessert,Vanilla Whisky Keto Mug Cake,http://cdn.ruled.me/wp-content/uploads/2014/03/WhiskyVanilla-700x350.jpg,Chocolate Cake in a Mug // Chai Spice Keto Mug Cake // Maple Pecan Keto Mug Cake // Peanut Butter & Chocolate Chunk Mug Cake // Churro Mug Cake // Coconut Chocolate Mocha Mug Cake,http://www.ruled.me/vanilla-whisky-keto-mug-cake/#disqus_thread
3,dessert,Coconut Chocolate Mocha Mug Cake,http://cdn.ruled.me/wp-content/uploads/2014/03/MochaChocolateCoconut-700x350.jpg,Chocolate Cake in a Mug // Chai Spice Keto Mug Cake // Maple Pecan Keto Mug Cake // Peanut Butter & Chocolate Chunk Mug Cake // Churro Mug Cake,http://www.ruled.me/coconut-chocolate-mocha-mug-cake/#disqus_thread
4,dessert,Churro Mug Cake,http://cdn.ruled.me/wp-content/uploads/2014/03/churro-700x350.jpg,Chocolate Cake in a Mug // Chai Spice Keto Mug Cake // Maple Pecan Keto Mug Cake // Peanut Butter & Chocolate Chunk Mug Cake,http://www.ruled.me/churro-mug-cake/#disqus_thread
5,dessert,Peanut Butter and Chocolate Chunk Mug Cake,http://cdn.ruled.me/wp-content/uploads/2014/03/PeanutButterChocolateChunk-700x350.jpg,Chocolate Cake in a Mug // Chai Spice Keto Mug Cake // Maple Pecan Keto Mug Cake,http://www.ruled.me/peanut-butter-chocolate-chunk-mug-cake/#disqus_thread
6,dessert,Maple Pecan Keto Mug Cake,http://cdn.ruled.me/wp-content/uploads/2014/03/maplepecan-700x350.jpg,Chocolate Cake in a Mug // Chai Spice Keto Mug Cake,http://www.ruled.me/maple-pecan-keto-mug-cake/#disqus_thread
7,dessert,Chai Spice Keto Mug Cake,http://cdn.ruled.me/wp-content/uploads/2014/03/chaispice-700x350.jpg,1 Large Egg // 2 Tbsp. Butter // 2 Tbsp. Honeyville Almond Flour // 1 Tbsp. NOW Erythritol // 7 Drops Liquid Stevia // 1/2 tsp. Baking Powder,http://www.ruled.me/chai-spice-keto-mug-cake/#disqus_thread
8,dessert,Blackberry Chocolate Panna Cotta,http://cdn.ruled.me/wp-content/uploads/2014/03/BlackberryChocolatePannaCotta1-700x350.jpg,,http://www.ruled.me/blackberry-chocolate-panna-cotta/#disqus_thread
9,dessert,Pumpkin Cardamom Donut Holes,http://cdn.ruled.me/wp-content/uploads/2014/02/donutholes1-700x350.jpg,3 Large Eggs // 1 Cup 100% Pumpkin Puree // 1/2 Cup Coconut Flour // 1/3 Cup Melted Butter // 2 Tbsp. Erythritol // 1 tsp. Cardamom // 3/4 tsp. Liquid Stevia // 1/4 tsp. Vanilla Extract // 1/4 tsp. Orange Extract // 1/4 tsp. Salt,http://www.ruled.me/pumpkin-cardamom-donut-holes/#disqus_thread
0,dessert,Keto Snickerdoodle Cookies,http://cdn.ruled.me/wp-content/uploads/2014/02/snickerdoodles-700x350.jpg,2 Cups Honeyville Almond Flour // 1/4 Cup Coconut Oil // 1/4 Cup Homemade Maple Syrup // 1 Tbsp. Vanilla // 1/4 tsp. Baking Soda // 7 Drops Liquid Stevia // Pinch Salt // Optional: 1/3 Cup Macadamia Nuts,http://www.ruled.me/keto-snickerdoodle-cookies/#disqus_thread
1,dessert,Chocolate Curry Cupcakes,http://cdn.ruled.me/wp-content/uploads/2014/02/currycupcakes-700x350.jpg,1 1/2 Cups Honeyville Almond Flour // 2 Large Eggs // 1/4 Cup NOW Foods Erythritol // 1/4 Cup Cocoa Powder // 2 Tbsp. Butter // 1 tsp. Curry Powder // 1/2 tsp. Baking Soda // 1/2 tsp. Ginger // 1/2 tsp. Apple Cider Vinegar // 1/4 tsp. Salt // 10 Drops Liquid Stevia,http://www.ruled.me/chocolate-curry-cupcakes/#disqus_thread
2,dessert,Double Peanut Butter Balls,http://cdn.ruled.me/wp-content/uploads/2014/02/fatbomb21-700x350.jpg,2 Tbsp. Homemade Peanut Butter // 2 Tbsp. Homemade Almond Butter // 2 Tbsp. Grassfed Butter // 2 Tbsp. Heavy Cream // 1 1/2 tsp. NOW Foods Erythritol // 4 Drops Liquid Stevia,http://www.ruled.me/double-peanut-butter-balls/#disqus_thread
3,dessert,Almond Lemon Sandwich Cakes,http://cdn.ruled.me/wp-content/uploads/2014/02/almondlemoncakes1-700x350.jpg,1/4 Cup Honeyville Almond Flour // 1/4 Cup Coconut Flour // 1/4 Cup Butter // 3 Large Eggs // 1/4 Cup Erythritol // 1 Tbsp. Lemon Juice // 1 Tbsp. Coconut Milk // 1 tsp. Cinnamon // 1/2 tsp. Almond Extract // 1/2 tsp. Vanilla Extract // 1/2 tsp. Baking Soda // 1/2 tsp. Apple Cider Vinegar // 1/4 tsp. Liquid Stevia // 1/4 tsp. Salt // ~2 tsp. Red food Coloring,http://www.ruled.me/almond-lemon-sandwich-cakes/#disqus_thread
4,dessert,Keto Valentines: Red Velvet Doughnuts!,http://cdn.ruled.me/wp-content/uploads/2014/02/donuts1-700x350.jpg,4 Large Eggs // 1/4 Cup Erythritol // 1/2 Cup Coconut Flour // 1/2 Cup Coconut Milk // 1/4 Cup Coconut Oil // 2 Tbsp. Cocoa Powder // 1/2 tsp. Vanilla Extract // 1/4 tsp. Salt // 1/4 tsp. Baking Soda // 1/4 tsp. Apple Cider Vinegar // 1/4 tsp. Liquid Stevia // ~1 Tbsp. Red Food Coloring,http://www.ruled.me/keto-valentines-red-velvet-doughnuts/#disqus_thread
5,dessert,Keto French Toast Muffins,http://cdn.ruled.me/wp-content/uploads/2014/02/FrenchToastMuffins-700x350.jpg,6 Large Eggs // 2/3 Cup Honeyville Almond Flour // 1/4 Cup Peanut Butter // 1/4 Cup Heavy Cream // 1/4 Cup Crushed Toasted Almonds // 2 Tbsp. Coconut Oil // 1 Tbsp. Unsalted Butter // 2 Tbsp. NOW Foods Erythritol // 1 tsp. Cinnamon // 1 tsp. Vanilla // 1/2 tsp. Salt // 1/4 tsp. Nutmeg // 10 Drops Liquid Stevia,http://www.ruled.me/keto-french-toast-muffins/#disqus_thread
6,dessert,Low Carb Vanilla Latte Cookies,http://cdn.ruled.me/wp-content/uploads/2014/02/VanillaLatteCookies-700x350.jpg,1 1/2 Cups Honeyville Blanched Almond Flour // 1/2 Cup Kerrygold (or other Grassfed) Unsalted Butter // 1/3 Cup NOW Erythritol // 2 Large Eggs // 1 Tbsp. + 1 tsp. Instant Coffee Grounds // 1 1/2 tsp. Vanilla Extract // 1/2 tsp. Baking Soda // 1/2 tsp. Kosher Salt // 1/4 tsp. Cinnamon // 17 Drops Liquid Stevia,http://www.ruled.me/low-carb-vanilla-latte-cookies/#disqus_thread
7,dessert,Lemon Glazed Spice Fritters,http://cdn.ruled.me/wp-content/uploads/2014/01/fritters-700x350.jpg,1/2 Cup Almond Flour // 3 Tbsp. Erythritol // 1 tsp. Baking Powder // 1 Large Egg // 1/2 tsp. Xanthan Gum // 1/2 tsp. Cinnamon // 1/2 tsp. Vanilla // Zest of 1/2 Lemon // 2 Cups Fat of Your Choice (For Frying),http://www.ruled.me/lemon-glazed-spice-fritters/#disqus_thread
8,dessert,Raspberry Cheesecake Cupcakes,http://cdn.ruled.me/wp-content/uploads/2014/01/Cupcakes-700x350.jpg,1/2 stick (4 tbs) Butter (melted) // 1/2 cup Almond Meal // 2-8oz packages Cream Cheese (softened) // 1/2 cup Granulated Sweetener (I used Stevia) // 1tsp Vanilla // 2 large eggs // 1/4 cup Sugar-Free Raspberry Syrup (or desired flavor),http://www.ruled.me/raspberry-cheesecake-cupcakes/#disqus_thread
9,dessert,Fried Cookie Dough Balls,http://cdn.ruled.me/wp-content/uploads/2014/01/ketofriedcookiedough-700x350.jpg,"3/4 Cup Blanched Almond Flour // 1 Scoop Vanilla Casein Powder // 2 Large Eggs // 10 Drops Liquid Stevia // 2 Tbsp. Coconut Oil // 1/2 Tbsp. Baking Powder // 3 Squares Ghiradelli Midnight 86% Cocao // 1-2 tsp. Granulated Erythritol (As needed, to thicken and sweeten dough) // 1 tsp. Powdered Erythritol (Garnish)",http://www.ruled.me/fried-cookie-dough-balls/#disqus_thread
0,dessert,Macadamia & Coconut Keto Custard,http://cdn.ruled.me/wp-content/uploads/2014/01/macadamiacoconutcustard-700x350.jpg,1 Cup Unsweetened Organic Coconut Milk // 4 Large Eggs // 1/3 Cup Heavy Cream // 1/3 Cup Macadamia Nut Butter // 1/3 Cup Erythritol // 1 tsp. Liquid Stevia // 1 tsp. Vanilla Extract,http://www.ruled.me/macadamia-coconut-keto-custard/#disqus_thread
1,dessert,Pumpkin Flax Cookies with Almond Butter Icing,http://cdn.ruled.me/wp-content/uploads/2014/01/pumpkinflaxcookies-700x350.jpg,1 Cup Blanched Almond Flour // 1/2 Cup Flaxseed Meal // 1/2 Cup Pumpkin Puree // 1/4 Cup Salted Butter // 1/4 Cup Coconut Oil // 1/4 Cup Erythritol // 1 Large Egg // 1 tsp. Vanilla Extract // 1 tsp. Cinnamon // 1/2 tsp. Nutmeg // 1/4 tsp. Fresh Ground Clove,http://www.ruled.me/pumpkin-flax-cookies-almond-butter-icing/#disqus_thread
2,dessert,Classic Peanut Butter Cookies,http://cdn.ruled.me/wp-content/uploads/2014/01/peanutbutterketocookies-700x350.jpg,1/2 Cup Natural Peanut Butter // 1/3 Cup Erythritol + 1 Tbsp. Garnish // 1/3 Cup Coconut Flour // 1/4 Cup Flaxseed Meal // 5 Tbsp. Salted Butter // 1 Large Egg // 1 Tbsp. Heavy Whipping Cream // 1 tsp. Baking Powder // 1/4 tsp. Baking Soda,http://www.ruled.me/classic-peanut-butter-cookies/#disqus_thread
3,dessert,Low Carb Spice Cakes,http://cdn.ruled.me/wp-content/uploads/2014/01/spicecakecupcakes-700x350.jpg,2 Cups Fine Almond Flour // 3/4 Cup Erythritol // 1/2 Cup Salted Butter // 5 Tbsp. Water // 4 Large Eggs // 2 tsp. Baking Powder // 1 tsp. Vanilla Extract // 1/2 tsp. Cinnamon // 1/2 tsp. Nutmeg // 1/2 tsp. Allspice // 1/2 tsp. Ginger // 1/4 tsp. Ground Clove,http://www.ruled.me/low-carb-spice-cakes/#disqus_thread
4,dessert,Keto Chocolate Cake in a Mug,http://cdn.ruled.me/wp-content/uploads/2015/10/ketochocolatemugcake-700x350.jpg,1 Large Egg // 2 Tbsp. Salted Butter // 2 Tbsp. Almond Flour // 2 Tbsp. Unsweetened Cocoa Powder // 1 1/2 Tbsp. Erythritol or Splenda // 2 tsp. Coconut Flour // 1/4 tsp. Vanilla Extract // 1/2 tsp. Baking Powder,http://www.ruled.me/keto-chocolate-cake-mug/#disqus_thread
5,dessert,LC Peanut Butter Meringue Cookies,http://cdn.ruled.me/wp-content/uploads/2013/12/a-a-a217-700x350.jpg,"1 cup egg whites, room temp // 1/2 cup creamy peanut butter (can use any nut butter) // 2 Tbsp sweetener or to taste (I use LC-Natural Sweet)",http://www.ruled.me/lc-peanut-butter-meringue-cookies/#disqus_thread
6,dessert,Low Carb Macadamia Nut Brownies,http://cdn.ruled.me/wp-content/uploads/2013/12/macadamia-nut-brownies-featured.jpg,3/4 cup Honeyville Almond Flour // 3/4 cup Erythritol // 3/4 cup macadamia nuts // 1/4 cup coconut oil // 5 Tbsp. salted butter // 3 Tbsp. cocoa powder // 2 large eggs // 1 1/2 tsp. baking powder // 1 tsp. vanilla extract // 1 tsp. instant coffee,http://www.ruled.me/low-carb-macadamia-nut-brownies/#disqus_thread
7,dessert,Low Carb Cinnamon Roll Waffle,http://cdn.ruled.me/wp-content/uploads/2013/12/CinnamonRollWaffles.jpg,6 Tbsp. Almond Flour // 2 Large Eggs // 1 Tbsp. Erythritol // 1/4 tsp. Baking Soda // 1/2 tsp. Cinnamon // 1/2 tsp. Vanilla Extract // Non-stick Spray (If you have an old waffle maker),http://www.ruled.me/low-carb-cinnamon-roll-waffle/#disqus_thread
8,dessert,Keto Bites: Baconscotch Chocolate Chunk Cookies,http://cdn.ruled.me/wp-content/uploads/2013/12/bourbonbaconcookies-700x350.jpg,"6 Slices Candied Bacon // 3.5 Oz. Chocolate // 1 1/2 Cup Almond Flour // 1/2 Cup Softened Butter // 1/2 Cup Erythritol // 1 Lage Egg // 2 Tbsp. Scotch (Whisky or Bourbon can be subbed in for this, as long as it has a sweet smell) // 1 tsp. Baking Powder // 1/2 tsp. Vanilla Extract",http://www.ruled.me/keto-bites-baconscotch-chocolate-chunk-cookies/#disqus_thread
9,dessert,How To: Low Carb Chocolate Ganache,http://cdn.ruled.me/wp-content/uploads/2013/12/lowcarbchocolateganashe-700x350.jpg,3.5 Oz Chocolate // 2 Tbsp. Heavy Cream,http://www.ruled.me/low-carb-chocolate-ganache/#disqus_thread
0,dessert,Keto Orange & Chocolate Chunk Cookies,http://cdn.ruled.me/wp-content/uploads/2013/12/lowcarborangechocolate-700x350.jpg,7 Tbsp. Butter // 2 Cups Almond Flour // 3/4 Cup Granulated Splenda (or any other granulated sweetener – check your ratios) // 2 Oz. Dark Chocolate (I used unsweetened bakers chocolate) // 2 Large Eggs // 1 Tbsp. Orange Zest // 1 Tbsp. Fresh Squeezed Orange Juice // 1 tsp. Orange Extract // 1 tsp. Vanilla Extract // 3/4 tsp. Baking Powder // 1/2 tsp. Baking Soda // 1/2 tsp. Salt,http://www.ruled.me/keto-orange-chocolate-chunk-cookies/#disqus_thread
1,dessert,Lemon & Rosemary Low Carb Shortbread,http://cdn.ruled.me/wp-content/uploads/2013/12/rlsct2-700x350.jpg,"6 Tbsp. Butter // 2 Cups Almond Flour // 1/3 Cup Granulated Splenda (or other granulated sweetener) // 1 Tbsp. Freshly Grated Lemon Zest // 4 tsp. Fresh Squeezed Lemon Juice // 1 tsp. Vanilla Extract // 2 tsp. Rosemary (I used dried rosemary, but fresh would be even better) // 1/2 tsp. Baking Soda // 1/2 tsp. Baking Powder",http://www.ruled.me/lemon-rosemary-low-carb-shortbread/#disqus_thread
2,dessert,Best Basic Low Carb Chocolate,http://cdn.ruled.me/wp-content/uploads/2013/12/a-a-b7-700x350.jpg,1 cup EXPELLER PRESSED coconut oil // 1 cup cocoa powder // 2/3 cup LC-Natural Sweet White,http://www.ruled.me/best-basic-low-carb-chocolate/#disqus_thread
3,dessert,White Chocolate Bark With A Twist,http://cdn.ruled.me/wp-content/uploads/2013/12/a-a-a9-700x350.jpg,2 oz. cacao butter // 1/3 cup LC-Natural Sweet White* // 1 tsp vanilla powder // 1/2 tsp hemp seed powder // pinch of salt // 1 tsp toasted pumpkin seeds,http://www.ruled.me/white-chocolate-bark-twist/#disqus_thread
4,dessert,Creamy Keto Hot Cocoa,http://cdn.ruled.me/wp-content/uploads/2013/12/20131208_222900-653x350.jpg,1 1/2 Cup Unsweetened Coconut Milk // 2 Tbsp. Heavy Cream // 2 Tbsp. Unsweetened Cocoa Powder // 1 tsp. Instant Coffee // 1/2 tsp. Vanilla Extract // 1/2 tsp. Cinnamon // 1 Tbsp. Splenda,http://www.ruled.me/creamy-keto-hot-cocoa/#disqus_thread
5,dessert,Low Carb Mexican Hot Chocolate Cookies,http://cdn.ruled.me/wp-content/uploads/2013/12/20131205_212410-653x350.jpg,3/4 Cup Coconut Flour // 1/2 Cup Coconut Oil // 3 Tbsp. Salted Buter // 4 Large Eggs // 2 tsp. Vanilla // 1/4 tsp. Salt // 8 Tbsp. Unsweetened Cocoa Powder // 1/2 Cup Splenda // 1 1/2 tsp. Chili Powder // 2 1/2 tsp. Cinnamon // 1/2 tsp. Cayenne Pepper,http://www.ruled.me/low-carb-mexican-hot-chocolate-cookies/#disqus_thread
6,dessert,Creamy Delicious Keto Eggnog,http://cdn.ruled.me/wp-content/uploads/2013/12/20131203_163301-653x350.jpg,2 Cups Heavy Cream // 1 Cup Coconut Milk // 4 Large Eggs // 3-4 Tbsp. Granulated Splenda (or your choice of sweetener to taste) // A lot of Rum (or to taste) // 1 Tbsp. Vanilla // 2 tsp. Cinnamon // 1 tsp. Allspice,http://www.ruled.me/creamy-keto-eggnog/#disqus_thread
7,dessert,Low Carb Pumpkin Cheesecake Tarts,http://cdn.ruled.me/wp-content/uploads/2013/11/20131127_233724-686x350.jpg,8 Tbsp. Salted Butter // 2 Large Eggs // 3/4 Cup Coconut Flour // 2 Tbsp. Granulated Splenda (or other sugar substitute),http://www.ruled.me/low-carb-pumpkin-cheesecake-tarts/#disqus_thread
8,dessert,"Low Carb Chocolate Brownie Cupcakes, ‘Nuff Said",http://cdn.ruled.me/wp-content/uploads/2013/11/chocolatecupcakes.jpg,"1 16oz can Organic Soy Beans // 5 Large Eggs // 3/4 Cup Granulated Splenda // 6 Tbsp. Grass Fed Butter (Unsalted, Room Temperature) // 1 Tbsp. Vanilla Extract // 5 Tbsp. Unsweetened Cocoa Powder // 1 tsp. Baking Powder // 1/2 tsp. Baking Soda // 1/2 tsp. Sea Salt // 1 Tbsp. Water",http://www.ruled.me/low-carb-chocolate-brownie-cupcakes/#disqus_thread
9,dessert,Luscious Caramel Pecan Pie,http://cdn.ruled.me/wp-content/uploads/2013/11/1385064242288-700x350.jpg,"1/2 cup blanched almond flour // 1/4 cup hazelnut flour (or another 1/4 almond flour) // 1/4 cup coconut flour // 1/4 cup butter, melted // 1/2 cup LC-Sweet Natural White // 1/4 tsp sea salt // 1 extra large pastured egg",http://www.ruled.me/keto-pecan-pie/#disqus_thread
0,dessert,Fall Season Fat Bombs,http://cdn.ruled.me/wp-content/uploads/2013/11/fall_season_fat_bombs-featured.jpg,2 Tbsp. Peanut Butter // 1 Tbsp. Heavy Cream // 1 Tbsp. Coconut Oil // 1 tsp. Cocoa Powder // 1/4 tsp. Allspice // 4-5 Drops Liquid Sucralose,http://www.ruled.me/fall-season-fat-bombs/#disqus_thread
1,dessert,1 Minute Molten Chocolate Brownie,http://cdn.ruled.me/wp-content/uploads/2013/11/20131117_225821-588x350.jpg,2 Large Eggs // 1 Packet Splenda // 1 Scoop Protein Powder (I use Double Chocolate Gold Standard from ON) // 1 Tbsp. Heavy Cream,http://www.ruled.me/minute-chocolate-brownie/#disqus_thread
2,dessert,Keto Recipe: Chocolate Peanut Butter Ice Cream,http://cdn.ruled.me/wp-content/uploads/2013/11/20131110_220350-700x350.jpg,1 Cup Cottage Cheese // 1 Scoop Protein Powder // 2 Tbsp. Peanut Butter // 2 Tbsp. Heavy Cream // 6 Drops Splenda // 1 Hand blender or food processor,http://www.ruled.me/keto-recipe-chocolate-peanut-butter-ice-cream/#disqus_thread
3,dessert,Low Carb Chocolate Chip Cookies,http://cdn.ruled.me/wp-content/uploads/2013/10/chocolate_chip_cookies-24_featured.jpg,"2 1/2 cups Blanched Almond Flour // 1/4 cup walnuts, shelled and chopped // 1/2 cup unsalted butter // 2 large eggs // 1/2 cup Erythritol // 1/2 cup dark chocolate chips // 1/2 tsp. salt // 1/2 tsp. baking soda // 1 Tbsp. vanilla extract",http://www.ruled.me/low-carb-chocolate-chip-cookies/#disqus_thread
4,dessert,Low Carb Mock Snickers Bar,http://cdn.ruled.me/wp-content/uploads/2013/10/Mock-Snickers-Bar-1-featured.jpg,"1 1/4 Cup Almond Flour // 1/4 Cup Butter, Chilled // 1/4 Cup Granulated Stevia // 1/2 tsp. Xanthan Gum // 15 Drops Liquid Sucralose or Stevia",http://www.ruled.me/low-carb-snickers-bar/#disqus_thread
5,dessert,Extremely Simple Keto Microwave Brownies,http://cdn.ruled.me/wp-content/uploads/2013/10/microwave_brownies-8.jpg,"1 Tbsp. creamy almond butter // 1 Tbsp. egg white // 1 tsp. cocoa powder, unsweetened // 1/8 tsp. vanilla extract // 3 drops liquid Sucralose or Stevia // Pinch of baking soda (About 1/16 of a tsp. but you can leave this out if you want a denser brownie.) // Pinch of salt (You don’t need this if you used salted almond butter.)",http://www.ruled.me/keto-microwave-brownie/#disqus_thread
6,dessert,Delicious Chocolate Keto Brownies,http://cdn.ruled.me/wp-content/uploads/2013/10/Chocolate-Brownies-9.jpg,"6 Tbsp. cream cheese // 3 large eggs // 3 Tbsp. coconut oil // 2 Tbsp. cocoa powder, heaped // 1/4 cup almond flour // 1/4 cup coconut flour // 1/4 tsp. baking soda // 9 packets truvia // 1/4 to 1/2 cup almond milk // 1 tsp. vanilla extract // Pinch Salt",http://www.ruled.me/chocolate-keto-brownies/#disqus_thread
7,dessert,Keto Recipe: Delicious Chocolate Donuts,http://cdn.ruled.me/wp-content/uploads/2013/10/macrodonut-640x350.jpg,"1/2 Cup of Ground Almonds // 3 Eggs, separated // 1/4 Tsp Salt // 1/4 Tsp Baking powder // 1 Tsp Vanilla // 1/4 Tsp Cinnamon // 2 Tbsp Pure cocoa powder // 1/2 Cup of Splenda // 2 Tbsp Melted butter // 2 Scoops 100% Casein Protein Powder (I prefer chocolate, but you can use any flavor you fancy) // 2 Tbsp Heavy Cream (or Almond Milk)",http://www.ruled.me/keto-donuts/#disqus_thread
